id_szkoly,lat,lng,geolocalizer_count,location_type
19031,54.094297600000004,18.763586899999996,1,ROOFTOP
19032,54.086387800000004,18.8026783,1,RANGE_INTERPOLATED
19033,53.836965,18.827979,1,ROOFTOP
19034,53.736803099999996,18.832840899999997,1,APPROXIMATE
19035,53.8415277,18.6636599,1,APPROXIMATE
19038,53.92977699999999,18.697898000000002,1,ROOFTOP
19039,53.924958,18.696832999999998,1,ROOFTOP
19040,53.93610279999999,18.7594259,1,APPROXIMATE
19041,53.92977699999999,18.697898000000002,1,ROOFTOP
19042,54.08008149999999,18.7938525,1,GEOMETRIC_CENTER
19043,54.0566343,18.6577212,1,APPROXIMATE
19044,54.03722399999999,18.661018,1,GEOMETRIC_CENTER
19045,54.61310989999999,18.3521825,1,GEOMETRIC_CENTER
19046,54.602948100000006,18.3571349,1,GEOMETRIC_CENTER
19047,54.5662253,18.399581100000002,1,ROOFTOP
19048,54.5670845,18.414626000000002,1,GEOMETRIC_CENTER
19049,54.5638042,18.4049135,1,ROOFTOP
19050,54.559734,18.374435300000002,1,GEOMETRIC_CENTER
19051,54.5720689,18.3980057,1,ROOFTOP
19053,54.6071289,18.2502599,1,ROOFTOP
19054,54.6034871,18.2791691,1,ROOFTOP
19055,54.6024299,18.2370229,1,RANGE_INTERPOLATED
19056,54.6024299,18.2370229,1,RANGE_INTERPOLATED
19057,54.6024299,18.2370229,1,RANGE_INTERPOLATED
19058,54.608816000000004,18.2378591,1,ROOFTOP
19059,54.602987,18.2335389,1,ROOFTOP
19060,54.6008152,18.250013199999998,1,RANGE_INTERPOLATED
19061,54.73997869999999,17.8924808,1,GEOMETRIC_CENTER
19062,54.64868209999999,18.132406500000002,1,APPROXIMATE
19063,54.72953520000001,17.9551646,1,GEOMETRIC_CENTER
19064,54.4597831,18.1459245,1,GEOMETRIC_CENTER
19066,54.59366170000001,18.0947292,1,GEOMETRIC_CENTER
19067,54.57732129999999,17.972053,1,GEOMETRIC_CENTER
19068,54.592050199999996,17.8593144,1,GEOMETRIC_CENTER
19069,54.5953777,18.1096815,1,GEOMETRIC_CENTER
19070,54.476362800000004,18.377245000000002,1,GEOMETRIC_CENTER
19071,54.476769499999996,18.369049399999998,1,GEOMETRIC_CENTER
19072,54.48848539999999,18.2216513,2,GEOMETRIC_CENTER
19073,54.489990799999994,18.4867795,2,GEOMETRIC_CENTER
19074,54.5984774,18.118659,1,GEOMETRIC_CENTER
19075,53.91476039999999,19.344734,1,RANGE_INTERPOLATED
19076,53.85002679999999,19.1638344,1,APPROXIMATE
19077,53.85002679999999,19.1638344,1,APPROXIMATE
19078,53.88078780000001,19.453028200000002,1,APPROXIMATE
19079,53.92326679999999,19.1696156,1,GEOMETRIC_CENTER
19080,53.9265495,19.02862,1,GEOMETRIC_CENTER
19081,53.844086,18.964958,2,GEOMETRIC_CENTER
19082,53.9214056,19.0334134,1,GEOMETRIC_CENTER
19085,54.400108700000004,18.5620642,1,ROOFTOP
19086,54.4126327,18.589527399999998,1,ROOFTOP
19088,54.38662120000001,18.604221600000002,1,ROOFTOP
19090,54.356525,18.6143761,1,ROOFTOP
19091,54.34975179999999,18.6308837,1,ROOFTOP
19092,54.3874834,18.578447399999998,1,ROOFTOP
19093,54.3893549,18.6294807,1,RANGE_INTERPOLATED
19095,54.36844250000001,18.629777899999997,1,APPROXIMATE
19096,54.3523399,18.6739212,1,ROOFTOP
19097,54.406000799999994,18.5600273,1,ROOFTOP
19099,54.3462527,18.599200699999997,1,ROOFTOP
19103,54.3583323,18.5913116,1,GEOMETRIC_CENTER
19104,54.40213910000001,18.662482699999998,1,ROOFTOP
19107,54.35791889999999,18.5750198,1,RANGE_INTERPOLATED
19111,54.3803889,18.612861,1,ROOFTOP
19114,54.395689600000004,18.565035899999998,1,ROOFTOP
19119,54.406812699999996,18.600982899999998,1,ROOFTOP
19120,54.406812699999996,18.600982899999998,1,ROOFTOP
19121,54.406812699999996,18.600982899999998,1,ROOFTOP
19122,54.406812699999996,18.600982899999998,1,ROOFTOP
19125,54.577186499999996,17.5499811,1,APPROXIMATE
19133,54.402911100000004,18.627437,1,ROOFTOP
19134,54.344056200000004,18.8300495,1,RANGE_INTERPOLATED
19137,54.34799599999999,18.6164335,1,ROOFTOP
19138,54.402683999999994,18.5608172,1,ROOFTOP
19139,54.402683999999994,18.5608172,1,ROOFTOP
19142,54.3418448,18.622277399999998,1,RANGE_INTERPOLATED
19143,54.5246637,18.5117467,1,ROOFTOP
19144,54.516236600000006,18.5273051,1,ROOFTOP
19146,54.51857510000001,18.5222543,1,ROOFTOP
19147,54.53044389999999,18.502393100000006,1,ROOFTOP
19148,54.47960500000001,18.5588134,1,ROOFTOP
19149,54.494079000000006,18.5096457,1,APPROXIMATE
19153,54.54824590000001,18.4466407,1,ROOFTOP
19154,54.4785652,18.549789399999998,1,APPROXIMATE
19155,54.50709999999999,18.545187,1,ROOFTOP
19156,54.48231029999999,18.5364389,1,ROOFTOP
19158,54.473737899999996,18.4995822,1,RANGE_INTERPOLATED
19159,54.560566099999996,18.491795,1,ROOFTOP
19160,54.557269999999995,18.5032615,1,APPROXIMATE
19161,54.51291679999999,18.5371247,1,ROOFTOP
19162,54.54465039999999,18.4585214,1,ROOFTOP
19165,54.54228810000001,18.466728600000003,1,ROOFTOP
19166,54.556046200000004,18.519000199999997,1,ROOFTOP
19168,54.5192865,18.5194851,1,ROOFTOP
19169,54.5103826,18.5272329,1,ROOFTOP
19170,54.5014434,18.452784899999997,1,ROOFTOP
19171,54.51405550000001,18.5306842,1,ROOFTOP
19172,54.552404,18.508400899999998,1,APPROXIMATE
19174,54.46700720000001,16.997387699999994,1,ROOFTOP
19175,54.4688563,17.025694199999997,1,ROOFTOP
19176,54.46414799999999,17.028482399999998,1,APPROXIMATE
19177,54.470675199999995,17.0222641,1,ROOFTOP
19178,54.47141999999999,16.9842486,1,RANGE_INTERPOLATED
19179,54.4659774,17.0458477,1,ROOFTOP
19180,54.4622331,16.9828807,1,ROOFTOP
19184,54.46414799999999,17.028482399999998,1,APPROXIMATE
19186,54.45876559999999,17.0173521,1,ROOFTOP
19187,54.4375498,18.561286600000006,1,ROOFTOP
19190,54.449116000000004,18.562441699999997,1,ROOFTOP
19192,54.442775399999995,18.562768,2,ROOFTOP
19196,50.808768799999996,19.096635600000006,1,ROOFTOP
19197,50.8170528,19.1257417,1,ROOFTOP
19203,50.2922616,19.1393431,1,ROOFTOP
19215,50.36687509999999,19.0302707,1,ROOFTOP
19230,50.323848100000006,19.1407111,1,ROOFTOP
19231,50.33313940000001,19.1235343,1,RANGE_INTERPOLATED
19232,50.325262,19.1379813,1,RANGE_INTERPOLATED
19233,50.35840080000001,19.1382639,1,APPROXIMATE
19237,50.3075907,19.093025,1,ROOFTOP
19239,50.3631772,19.0418105,1,ROOFTOP
19240,50.39325110000001,19.040527800000003,1,RANGE_INTERPOLATED
19241,50.42507440000001,19.0392652,1,GEOMETRIC_CENTER
19242,50.44414339999999,19.1201507,1,GEOMETRIC_CENTER
19243,50.4367995,19.137355399999997,1,APPROXIMATE
19244,50.37152070000001,19.1467869,5,GEOMETRIC_CENTER
19245,50.4712045,19.2329276,1,ROOFTOP
19246,50.533230700000004,19.1661128,1,GEOMETRIC_CENTER
19248,50.42885,19.2503776,1,ROOFTOP
19249,50.29634979999999,19.3805045,1,ROOFTOP
19250,49.7209592,19.0373141,1,ROOFTOP
19251,49.704553999999995,19.0059078,1,ROOFTOP
19252,49.7259546,19.0604014,1,GEOMETRIC_CENTER
19254,49.9195335,19.058595899999997,1,GEOMETRIC_CENTER
19255,49.7200518,19.041175199999998,1,ROOFTOP
19256,49.7237818,19.046075100000003,1,RANGE_INTERPOLATED
19257,49.7083352,19.101976500000006,1,GEOMETRIC_CENTER
19258,49.7218645,19.0368565,2,GEOMETRIC_CENTER
19259,49.899383,19.0164819,1,ROOFTOP
19260,49.911791,19.0020366,1,ROOFTOP
19261,49.9254774,18.9964987,1,APPROXIMATE
19262,49.8737434,18.9567214,2,GEOMETRIC_CENTER
19263,49.9161734,18.9404681,1,GEOMETRIC_CENTER
19264,49.898320700000006,19.0098801,1,GEOMETRIC_CENTER
19265,49.815396899999996,18.9195755,4,APPROXIMATE
19266,49.85863120000001,18.9892593,2,APPROXIMATE
19267,49.8548754,18.888982199999997,1,APPROXIMATE
19268,49.79546060000001,18.9491656,1,GEOMETRIC_CENTER
19269,49.8051599,18.9896784,1,RANGE_INTERPOLATED
19271,49.8534228,19.2158818,1,GEOMETRIC_CENTER
19272,49.849717,19.2446314,1,GEOMETRIC_CENTER
19273,49.820857399999994,19.244398800000006,1,APPROXIMATE
19274,49.8534228,19.2158818,1,GEOMETRIC_CENTER
19275,49.91639970000001,19.1517925,1,RANGE_INTERPOLATED
19276,49.8834508,19.1455849,1,APPROXIMATE
19277,50.970356,18.729267,1,ROOFTOP
19278,49.72130259999999,19.0379061,1,ROOFTOP
19279,49.7520429,19.0667751,1,GEOMETRIC_CENTER
19280,49.7504684,18.6332716,1,ROOFTOP
19281,49.7563943,18.6349985,1,RANGE_INTERPOLATED
19282,49.7427778,18.6365062,1,RANGE_INTERPOLATED
19283,49.747932299999995,18.6321426,1,GEOMETRIC_CENTER
19284,49.74388039999999,18.6353594,1,RANGE_INTERPOLATED
19285,49.7427778,18.6365062,1,RANGE_INTERPOLATED
19286,49.7156288,18.815038100000002,1,ROOFTOP
19287,49.723836,18.8061663,1,ROOFTOP
19288,49.7249132,18.8032083,1,RANGE_INTERPOLATED
19289,49.65422,18.860764,1,ROOFTOP
19290,49.73948220000001,18.8848698,1,GEOMETRIC_CENTER
19291,49.748264899999995,18.828529999999997,3,ROOFTOP
19292,49.89600979999999,18.8118875,1,GEOMETRIC_CENTER
19293,49.8894021,18.802499800000003,1,GEOMETRIC_CENTER
19294,49.799354799999996,18.788577800000002,1,ROOFTOP
19296,49.7986893,18.6086565,1,GEOMETRIC_CENTER
19297,49.770601299999996,18.6370471,1,RANGE_INTERPOLATED
19298,49.563973299999994,18.8963395,1,APPROXIMATE
19299,49.5868191,18.9012366,1,APPROXIMATE
19300,49.7192935,18.8164697,1,ROOFTOP
19301,49.8025973,18.788402100000006,1,ROOFTOP
19302,49.80315119999999,18.790762,1,APPROXIMATE
19305,49.793612100000004,18.7815578,1,ROOFTOP
19306,49.799294700000004,18.7863205,1,ROOFTOP
19307,49.91451110000001,18.751347,1,GEOMETRIC_CENTER
19308,49.8673902,18.7125711,1,GEOMETRIC_CENTER
19309,49.8677863,18.7196758,1,GEOMETRIC_CENTER
19310,49.8758866,18.6172637,1,APPROXIMATE
19311,49.8383769,18.5934538,1,GEOMETRIC_CENTER
19312,50.77894000000001,18.958017,1,ROOFTOP
19313,50.321537899999996,19.1865595,2,RANGE_INTERPOLATED
19314,50.726069700000004,19.4350074,1,GEOMETRIC_CENTER
19315,50.6807899,19.1242829,1,APPROXIMATE
19316,50.916250399999996,19.4042209,4,GEOMETRIC_CENTER
19318,50.91243660000001,19.3077455,1,APPROXIMATE
19319,50.91268960000001,19.3111353,1,APPROXIMATE
19320,50.916250399999996,19.4042209,4,GEOMETRIC_CENTER
19321,50.89616779999999,19.331727899999997,2,GEOMETRIC_CENTER
19322,50.9049256,19.306489499999998,5,GEOMETRIC_CENTER
19323,50.7746,19.675099,1,ROOFTOP
19324,50.78250000000001,19.6955,1,ROOFTOP
19325,50.723715500000004,19.0105655,1,GEOMETRIC_CENTER
19326,50.746535200000004,19.044385100000003,2,GEOMETRIC_CENTER
19327,50.6813736,19.0066747,1,APPROXIMATE
19328,50.96876760000001,19.2788059,1,GEOMETRIC_CENTER
19329,50.9277958,19.2563705,1,GEOMETRIC_CENTER
19330,50.68314059999999,19.631378899999998,1,GEOMETRIC_CENTER
19331,50.822496799999996,19.2750363,1,GEOMETRIC_CENTER
19332,50.9249731,19.1873002,1,GEOMETRIC_CENTER
19334,50.9320251,19.12285,1,GEOMETRIC_CENTER
19335,50.9296003,19.2756307,1,GEOMETRIC_CENTER
19336,50.74398480000001,19.2641079,1,GEOMETRIC_CENTER
19337,50.737888500000004,19.2946909,1,APPROXIMATE
19338,50.749866600000004,19.2742114,1,APPROXIMATE
19339,50.71315810000001,19.1520963,1,GEOMETRIC_CENTER
19340,50.7398186,19.1255391,1,APPROXIMATE
19341,50.766924700000004,19.1493339,1,ROOFTOP
19342,50.72465820000001,19.433680300000002,2,GEOMETRIC_CENTER
19343,50.8602861,19.231857100000006,1,GEOMETRIC_CENTER
19345,50.6445146,19.031378,1,GEOMETRIC_CENTER
19350,50.3999511,18.621375,1,RANGE_INTERPOLATED
19351,50.39154600000001,18.627926000000002,1,ROOFTOP
19352,50.399375,18.628483,2,ROOFTOP
19353,50.224981,18.725875600000002,1,APPROXIMATE
19354,50.2158625,18.775616,1,GEOMETRIC_CENTER
19355,50.2325414,18.777502,1,GEOMETRIC_CENTER
19356,50.2172479,18.5567236,1,GEOMETRIC_CENTER
19357,50.229606200000006,18.612001899999996,1,APPROXIMATE
19358,50.359177100000004,18.4066343,1,GEOMETRIC_CENTER
19359,50.2675865,18.530642800000006,1,GEOMETRIC_CENTER
19360,50.452215,18.516232000000002,1,ROOFTOP
19361,50.5065047,18.6068487,1,GEOMETRIC_CENTER
19362,50.9058062,18.9407605,1,ROOFTOP
19363,50.9054229,18.9790629,1,GEOMETRIC_CENTER
19364,50.912200399999996,19.0714803,1,GEOMETRIC_CENTER
19365,50.88850789999999,19.0438326,1,APPROXIMATE
19366,50.88850789999999,19.0438326,1,APPROXIMATE
19368,50.9100282,18.9697884,1,ROOFTOP
19369,50.96190619999999,18.724326899999998,1,RANGE_INTERPOLATED
19370,50.948066499999996,18.6496658,1,APPROXIMATE
19371,50.95048999999999,18.730228699999998,1,RANGE_INTERPOLATED
19372,50.969367999999996,18.731344,1,ROOFTOP
19373,51.048563200000004,18.7331787,1,APPROXIMATE
19374,50.981790600000004,18.9711912,1,APPROXIMATE
19375,50.9770693,19.055663100000004,1,GEOMETRIC_CENTER
19376,50.90398010000001,18.9398471,3,ROOFTOP
19377,50.88290139999999,18.7416512,1,GEOMETRIC_CENTER
19378,50.9530347,18.8730378,1,GEOMETRIC_CENTER
19379,50.95157570000001,18.645202800000003,2,GEOMETRIC_CENTER
19381,50.80465510000001,18.838619899999998,1,GEOMETRIC_CENTER
19382,50.8598323,18.8290392,1,APPROXIMATE
19383,50.6706604,18.685957600000002,1,GEOMETRIC_CENTER
19384,50.66345829999999,18.697114399999997,1,RANGE_INTERPOLATED
19385,50.65650669999999,18.688218,1,RANGE_INTERPOLATED
19386,50.668505700000004,18.6807231,1,RANGE_INTERPOLATED
19388,50.6762045,18.9080874,1,APPROXIMATE
19389,50.7678942,18.604074100000002,1,APPROXIMATE
19391,50.7548665,18.8913397,1,APPROXIMATE
19392,50.72799329999999,18.798789499999998,1,GEOMETRIC_CENTER
19395,50.6285661,18.8426341,1,GEOMETRIC_CENTER
19396,50.617098799999994,18.908895,1,GEOMETRIC_CENTER
19398,50.6228542,18.973394,2,GEOMETRIC_CENTER
19399,50.5909495,19.055766199999997,1,RANGE_INTERPOLATED
19401,50.15316,18.845492,1,ROOFTOP
19402,50.139606,18.865879999999997,1,ROOFTOP
19403,50.139951,18.834497,1,ROOFTOP
19407,50.18423079999999,18.799960000000002,1,ROOFTOP
19410,50.1294562,18.755450699999997,1,GEOMETRIC_CENTER
19411,50.1151164,18.7988297,1,GEOMETRIC_CENTER
19412,50.13115,18.7935063,1,GEOMETRIC_CENTER
19413,50.188339,18.757653,1,GEOMETRIC_CENTER
19414,50.1063211,18.8592779,1,RANGE_INTERPOLATED
19415,50.12416959999999,18.911751100000004,1,GEOMETRIC_CENTER
19416,50.5719926,19.3090372,1,RANGE_INTERPOLATED
19417,50.5745859,19.355563800000002,1,ROOFTOP
19418,50.5772752,19.3316472,2,ROOFTOP
19419,50.5706845,19.314463699999997,1,APPROXIMATE
19420,50.57647,19.3404758,1,ROOFTOP
19421,50.601726,19.156643,1,ROOFTOP
19422,50.599255,19.162312,1,ROOFTOP
19423,50.5365489,19.2093801,1,GEOMETRIC_CENTER
19424,50.6439771,19.467022399999998,1,GEOMETRIC_CENTER
19425,50.6353638,19.513904399999998,1,APPROXIMATE
19426,50.6765433,19.2073338,1,GEOMETRIC_CENTER
19427,50.6283036,19.2750333,1,GEOMETRIC_CENTER
19428,50.6273494,19.372678,1,RANGE_INTERPOLATED
19429,50.630154,19.367279,1,ROOFTOP
19430,49.93993820000001,18.9650342,1,GEOMETRIC_CENTER
19431,49.939876399999996,18.9790267,1,APPROXIMATE
19432,50.061110000000006,18.9315071,1,GEOMETRIC_CENTER
19433,50.9034299,18.9391071,1,ROOFTOP
19434,50.0143724,19.1146956,1,GEOMETRIC_CENTER
19435,50.016695,19.1039447,1,GEOMETRIC_CENTER
19436,49.947273700000004,18.615920199999998,3,ROOFTOP
19437,49.9623418,18.703720899999997,2,GEOMETRIC_CENTER
19438,49.9080546,18.656507100000002,1,GEOMETRIC_CENTER
19439,49.9756169,18.9482579,1,ROOFTOP
19440,49.988543299999996,18.9245354,1,ROOFTOP
19441,49.9710991,18.9610551,1,ROOFTOP
19442,49.9579377,18.776920699999998,1,GEOMETRIC_CENTER
19443,49.960841200000004,18.9318892,1,ROOFTOP
19444,50.571659499999996,19.3219768,1,APPROXIMATE
19445,49.9657013,18.945662,1,ROOFTOP
19446,49.9759518,18.9457451,1,ROOFTOP
19447,50.0373712,18.791594600000003,1,APPROXIMATE
19448,50.006856400000004,18.8856375,1,GEOMETRIC_CENTER
19449,50.00745670000001,18.8129037,1,APPROXIMATE
19452,50.0821998,18.1980353,1,RANGE_INTERPOLATED
19453,50.082598499999996,18.2098866,1,ROOFTOP
19454,50.254827,19.0060492,1,ROOFTOP
19455,50.0893698,18.2182077,1,ROOFTOP
19457,50.09924760000001,18.2113129,1,ROOFTOP
19459,50.082598499999996,18.2098866,1,ROOFTOP
19460,50.0726071,18.319535899999998,1,GEOMETRIC_CENTER
19461,50.0148644,18.1284714,1,GEOMETRIC_CENTER
19462,49.938241399999995,18.3061535,1,APPROXIMATE
19463,50.0077287,18.2377947,1,GEOMETRIC_CENTER
19464,50.003805,18.2390079,1,APPROXIMATE
19465,49.9836263,18.2745297,1,GEOMETRIC_CENTER
19466,50.200356,18.313719,1,ROOFTOP
19467,50.192091,18.4493224,1,APPROXIMATE
19468,50.2952445,18.7932389,6,ROOFTOP
19469,50.19621,18.315401,1,ROOFTOP
19470,50.1643639,18.3109152,1,GEOMETRIC_CENTER
19471,50.08538400000001,18.098060500000006,1,GEOMETRIC_CENTER
19472,50.0802104,18.209223,1,ROOFTOP
19473,50.1277244,18.194600199999996,1,GEOMETRIC_CENTER
19474,50.1594163,18.1536345,1,APPROXIMATE
19475,50.1355685,18.643012,1,GEOMETRIC_CENTER
19476,50.14205,18.628664999999998,4,GEOMETRIC_CENTER
19477,50.15388239999999,18.684114800000003,1,APPROXIMATE
19478,50.15039720000001,18.6751951,1,GEOMETRIC_CENTER
19482,50.1395686,18.635886499999998,1,GEOMETRIC_CENTER
19483,50.10722570000001,18.4298967,1,GEOMETRIC_CENTER
19484,50.1022385,18.4833169,1,APPROXIMATE
19485,50.1240528,18.412294699999997,1,GEOMETRIC_CENTER
19486,50.04106969999999,18.570657399999998,1,APPROXIMATE
19487,50.0108093,18.578908600000002,1,GEOMETRIC_CENTER
19488,50.564254,18.887894,1,ROOFTOP
19489,50.551759999999994,18.953606,1,ROOFTOP
19490,50.492245000000004,18.9202688,1,ROOFTOP
19491,50.4018464,18.9004331,1,RANGE_INTERPOLATED
19492,50.38621200000001,18.8973781,1,ROOFTOP
19493,50.3842654,18.899666800000002,1,ROOFTOP
19494,50.386587299999995,18.8892547,1,ROOFTOP
19495,50.44564129999999,18.858725500000002,1,ROOFTOP
19502,50.5741749,18.6257133,1,APPROXIMATE
19503,50.5768476,18.6234814,1,GEOMETRIC_CENTER
19504,50.4654472,19.0382767,1,GEOMETRIC_CENTER
19505,50.432716,18.9070175,1,GEOMETRIC_CENTER
19506,50.415763399999996,18.9513123,1,ROOFTOP
19507,50.5128841,18.717215799999998,1,APPROXIMATE
19508,50.40409649999999,18.722427800000002,1,APPROXIMATE
19509,50.39935879999999,18.7154823,1,APPROXIMATE
19510,50.3469027,18.620623600000002,1,ROOFTOP
19511,50.3837555,18.7593968,1,APPROXIMATE
19512,50.3999203,18.7151219,1,APPROXIMATE
19513,50.073044,19.178691,1,ROOFTOP
19514,50.092643,19.086489999999998,1,ROOFTOP
19515,50.1464925,19.188085100000002,1,ROOFTOP
19518,50.1059136,19.154138,1,ROOFTOP
19519,50.05836439999999,19.093747699999998,1,GEOMETRIC_CENTER
19520,50.11069699999999,19.1984421,1,GEOMETRIC_CENTER
19521,50.03552759999999,18.3943003,1,GEOMETRIC_CENTER
19522,50.04747070000001,18.4788219,1,GEOMETRIC_CENTER
19523,50.0507876,18.473789,1,GEOMETRIC_CENTER
19524,50.0658112,18.4184646,1,GEOMETRIC_CENTER
19525,50.0805151,18.4603095,1,RANGE_INTERPOLATED
19528,50.0133363,18.4510892,1,RANGE_INTERPOLATED
19531,50.01408370000001,18.460325199999996,1,ROOFTOP
19532,49.91760120000001,18.529147000000002,1,GEOMETRIC_CENTER
19533,49.947823299999996,18.4881824,1,GEOMETRIC_CENTER
19534,49.9853789,18.4110218,1,GEOMETRIC_CENTER
19535,49.9594989,18.396129000000002,1,GEOMETRIC_CENTER
19536,49.9903968,18.3524861,1,GEOMETRIC_CENTER
19537,49.9656483,18.4525536,1,GEOMETRIC_CENTER
19539,50.01971090000001,18.3457451,1,APPROXIMATE
19540,50.01794289999999,18.505547,1,GEOMETRIC_CENTER
19541,49.9726777,18.5257441,1,GEOMETRIC_CENTER
19542,49.988625,18.580952,1,GEOMETRIC_CENTER
19543,50.48803,19.3389388,1,APPROXIMATE
19548,50.5003532,19.405139899999998,1,RANGE_INTERPOLATED
19549,50.49346010000001,19.4911381,1,ROOFTOP
19551,50.6315745,19.7052062,1,GEOMETRIC_CENTER
19552,50.5629066,19.5746587,1,GEOMETRIC_CENTER
19553,50.426823999999996,19.39644,1,ROOFTOP
19554,50.4324829,19.3905424,1,RANGE_INTERPOLATED
19555,50.426359999999995,19.396777,1,ROOFTOP
19556,50.476595,19.4489304,1,ROOFTOP
19557,50.4636775,19.652629,1,ROOFTOP
19558,50.4761681,19.721263600000004,1,GEOMETRIC_CENTER
19559,50.625163,19.823594,1,ROOFTOP
19560,50.63104000000001,19.874966600000004,1,APPROXIMATE
19562,50.5404046,19.365567000000002,2,ROOFTOP
19563,50.48165059999999,19.8618436,1,GEOMETRIC_CENTER
19564,49.68186799999999,19.1884889,1,ROOFTOP
19565,49.6908565,19.1997828,1,ROOFTOP
19566,49.6781941,19.218408,1,ROOFTOP
19567,49.7041459,19.2088363,1,ROOFTOP
19568,49.694208,19.202175699999998,1,ROOFTOP
19569,49.6748515,19.2289775,1,ROOFTOP
19570,49.6775977,19.221032100000002,1,ROOFTOP
19571,49.672981899999996,19.2277249,1,ROOFTOP
19572,49.79867210000001,19.1888791,1,APPROXIMATE
19573,49.8326402,19.1510046,3,GEOMETRIC_CENTER
19574,49.719265,19.309939899999996,1,GEOMETRIC_CENTER
19575,49.705672,19.2670408,1,GEOMETRIC_CENTER
19576,49.6580097,19.358222899999998,1,APPROXIMATE
19578,49.5819028,19.344040600000003,1,GEOMETRIC_CENTER
19579,49.6588499,19.2956078,1,GEOMETRIC_CENTER
19580,49.5835825,19.3004572,2,APPROXIMATE
19581,49.581165500000004,19.344136199999998,1,RANGE_INTERPOLATED
19582,49.5835825,19.3004572,2,APPROXIMATE
19583,49.6580097,19.358222899999998,1,APPROXIMATE
19584,49.636592,19.448804,1,APPROXIMATE
19585,49.6578567,19.0894425,1,APPROXIMATE
19587,49.7244965,19.1484779,1,GEOMETRIC_CENTER
19588,49.739616,19.1237533,1,GEOMETRIC_CENTER
19589,49.688562,19.1981422,1,ROOFTOP
19590,49.55702549999999,19.086381699999997,1,GEOMETRIC_CENTER
19591,49.6432112,19.1760909,1,GEOMETRIC_CENTER
19592,49.6432112,19.1760909,1,GEOMETRIC_CENTER
19593,49.6359421,19.2714967,1,APPROXIMATE
19594,49.4983788,19.0568027,1,APPROXIMATE
19595,49.4983788,19.0568027,1,APPROXIMATE
19596,49.5182424,18.994378899999997,1,APPROXIMATE
19597,49.7143487,19.3067786,1,GEOMETRIC_CENTER
19598,49.67397159999999,19.208639,1,RANGE_INTERPOLATED
19599,49.46630649999999,19.1517652,1,APPROXIMATE
19600,49.613666200000004,19.129841,1,APPROXIMATE
19601,49.60318710000001,19.114369600000003,1,GEOMETRIC_CENTER
19602,49.6432112,19.1760909,1,GEOMETRIC_CENTER
19603,49.6432112,19.1760909,1,GEOMETRIC_CENTER
19604,49.80074260000001,19.062442,1,RANGE_INTERPOLATED
19605,49.809249799999996,19.0631092,1,RANGE_INTERPOLATED
19607,49.8180902,19.0842539,1,ROOFTOP
19608,49.8223768,19.0583845,1,APPROXIMATE
19614,49.81960120000001,19.014131600000002,1,ROOFTOP
19616,49.808068299999995,18.985473300000002,1,RANGE_INTERPOLATED
19617,49.8280143,19.034671,1,RANGE_INTERPOLATED
19624,49.823318799999996,19.0542087,1,ROOFTOP
19626,49.8192023,19.0531391,1,RANGE_INTERPOLATED
19630,49.8092321,19.024371399999996,1,RANGE_INTERPOLATED
19632,49.823398600000004,19.0404049,1,ROOFTOP
19633,49.830644899999996,19.0597445,1,RANGE_INTERPOLATED
19639,50.34949169999999,18.872236899999997,1,ROOFTOP
19640,50.3345387,18.869283499999998,1,ROOFTOP
19643,50.3239269,18.9272758,1,RANGE_INTERPOLATED
19648,50.29853920000001,18.957896899999998,9,RANGE_INTERPOLATED
19651,50.36356,18.8388385,1,ROOFTOP
19652,50.331058299999995,18.882756699999998,1,ROOFTOP
19655,50.334291,18.9411437,1,ROOFTOP
19662,50.285307,18.9531438,1,ROOFTOP
19665,50.2693042,18.9314391,1,ROOFTOP
19668,50.30361420000001,18.947385399999998,1,ROOFTOP
19674,50.2686899,18.937113800000002,1,ROOFTOP
19676,50.2986448,18.959029,1,RANGE_INTERPOLATED
19677,50.8317828,19.1230819,1,RANGE_INTERPOLATED
19678,50.79079309999999,19.0242018,1,RANGE_INTERPOLATED
19679,50.83592849999999,19.157700100000003,1,ROOFTOP
19680,50.834454,19.1269027,1,ROOFTOP
19681,50.7704485,19.1460029,1,ROOFTOP
19684,50.821777600000004,19.106123899999996,1,ROOFTOP
19685,50.795262799999996,19.1570457,1,RANGE_INTERPOLATED
19686,50.762071899999995,19.062599,1,ROOFTOP
19687,50.834362,19.0636471,1,APPROXIMATE
19688,50.8401487,19.124001500000002,1,RANGE_INTERPOLATED
19689,50.805275099999996,19.1073831,1,ROOFTOP
19690,50.8430376,19.130142199999998,1,ROOFTOP
19691,50.7922618,19.132727499999998,1,ROOFTOP
19692,50.794197800000006,19.0998399,1,RANGE_INTERPOLATED
19693,50.8248008,19.134562,1,RANGE_INTERPOLATED
19695,50.82140620000001,19.122093,1,APPROXIMATE
19696,50.8203971,19.066251,1,ROOFTOP
19697,50.78403400000001,19.1487845,1,ROOFTOP
19701,50.8144982,19.095320899999997,1,ROOFTOP
19702,50.7811826,19.1522175,1,RANGE_INTERPOLATED
19703,50.7967778,19.132808899999997,1,ROOFTOP
19704,50.84100249999999,19.119298399999998,1,RANGE_INTERPOLATED
19708,50.7867313,19.152892,1,ROOFTOP
19710,50.8197751,19.211489999999998,1,GEOMETRIC_CENTER
19713,50.7917585,19.1344705,1,ROOFTOP
19716,50.3242537,19.1737167,1,RANGE_INTERPOLATED
19717,50.3174819,19.1763995,1,ROOFTOP
