id_szkoly,nazwa,adres,miejscowosc,kod_pocztowy,poczta,typ_szkoly,publiczna,dla_doroslych,specjalna,przyszpitalna,wojewodztwo,powiat,gmina,id_wojewodztwa,id_powiatu,id_gminy
21423,Publiczne Gimnazjum w Zespole Szkół w Rąbinie,57,Rąbino,78-331,Rąbino,gimn.,True,False,False,False,zachodniopomorskie,świdwiński,Rąbino,32,16,4
42146,Szkoła Podstawowa w Nielepie,38,Nielep,78-331,Rąbino,SP,,,,,zachodniopomorskie,świdwiński,Rąbino,32,16,4
42147,Szkoła Podstawowa im. A. Mickiewicza w Zespole Szkół w Rąbinie,57,,78-331,Rąbino,SP,,,,,zachodniopomorskie,świdwiński,Rąbino,32,16,4
42148,Niepubliczna Szkoła Podstawowa w Rzecinie,12,Rzecino,78-331,Rąbino,SP,,,,,zachodniopomorskie,świdwiński,Rąbino,32,16,4
21425,Publiczne Gimnazjum Specjalne w Sławoborzu,ul. Lepińska 3,,78-314,Sławoborze,gimn.,True,False,True,False,zachodniopomorskie,świdwiński,Sławoborze,32,16,5
21424,Publiczne Gimnazjum nr 1 w Zespole Szkół Publicznych w Sławoborzu,Lipowa 19,Sławoborze,78-314,Sławoborze,gimn.,True,False,False,False,zachodniopomorskie,świdwiński,Sławoborze,32,16,5
42149,Publiczna Szkoła Podstawowa,ul. Lipowa 19,,78-314,Sławoborze,SP,,,,,zachodniopomorskie,świdwiński,Sławoborze,32,16,5
42150,Szkoła Podstawowa Specjalna w Sławoborzu,ul. Lepińska 3,,78-314,Sławoborze,SP,,,,,zachodniopomorskie,świdwiński,Sławoborze,32,16,5
21241,Gimnazjum w Krzęcinie,Pogodna 4,Krzęcin,73-231,Krzęcin,gimn.,True,False,False,False,zachodniopomorskie,choszczeński,Krzęcin,32,2,4
41783,Szkoła Podstawowa w Krzęcinie,ul. Pogodna 4,,73-231,Krzęcin,SP,,,,,zachodniopomorskie,choszczeński,Krzęcin,32,2,4
41784,Szkoła Podstawowa w Granowie,"ul. Szeroka 41, Granowo",Granowo,73-231,Krzęcin,SP,,,,,zachodniopomorskie,choszczeński,Krzęcin,32,2,4
21244,Gimnazjum w Reczu,Ratuszowa 29,Recz,73-210,Recz,gimn.,True,False,False,False,zachodniopomorskie,choszczeński,Recz,32,2,6
41790,Szkoła Podstawowa im. Jana Pawła II w Lubieniowie,28,Lubieniów,73-210,Recz,SP,,,,,zachodniopomorskie,choszczeński,Recz,32,2,6
41789,Szkoła Podstawowa im. Stefana Czarnieckiego w Reczu,ul. Ratuszowa 29,,73-210,Recz,SP,,,,,zachodniopomorskie,choszczeński,Recz,32,2,6
21237,Zespól Szkolno-przedszkolny Gimnazjum,Sienkiewicza 17,Bierzwnik,73-240,Bierzwnik,gimn.,True,False,False,False,zachodniopomorskie,choszczeński,Bierzwnik,32,2,1
41771,Zespół Szkolno-Przedszkolny - Szkoła Podstawowa,ul. Sienkiewicza 17,,73-240,Bierzwnik,SP,,,,,zachodniopomorskie,choszczeński,Bierzwnik,32,2,1
41772,Szkoła Podstawowa w Zieleniewie,37,Zieleniewo,73-240,Bierzwnik,SP,,,,,zachodniopomorskie,choszczeński,Bierzwnik,32,2,1
41773,Szkoła Podstawowa,14a,Łasko,73-240,Bierzwnik,SP,,,,,zachodniopomorskie,choszczeński,Bierzwnik,32,2,1
21238,Publiczne Gimnazjum im. Władysława II Jagiełły w Choszcznie,Obrońców Westerplatte 1,Choszczno,73-200,Choszczno,gimn.,True,False,False,False,zachodniopomorskie,choszczeński,Choszczno,32,2,2
21239,Gimnazjum Specjalne im. Kawalerów Orderu Uśmiechu w Specjalnym Ośrodku Szkolno-Wychowawczym,ul. Zwycięstwa 28,,73-222,Suliszewo,gimn.,True,False,True,True,zachodniopomorskie,choszczeński,Choszczno,32,2,2
41774,Szkoła Podstawowa nr 1 im. I Armii Wojska Polskiego w Choszcznie,ul. Obrońców Westerplatte 1A,,73-200,Choszczno,SP,,,,,zachodniopomorskie,choszczeński,Choszczno,32,2,2
41775,Szkoła Podstawowa w Zamęcinie,2,Zamęcin,73-200,Choszczno,SP,,,,,zachodniopomorskie,choszczeński,Choszczno,32,2,2
41776,Szkoła Podstawowa im. Marii Konopnickiej w Sławęcinie,60,Sławęcin,73-200,Choszczno,SP,,,,,zachodniopomorskie,choszczeński,Choszczno,32,2,2
41777,Szkoła Podstawowa nr 3 im. Leona Kruczkowskiego w Choszcznie,ul. Wolności 62A,,73-200,Choszczno,SP,,,,,zachodniopomorskie,choszczeński,Choszczno,32,2,2
41778,Szkoła Podstawowa nr 1 im. Jana Brzechwy w Suliszewie,ul. Zwycięstwa 26,,73-222,Suliszewo,SP,,,,,zachodniopomorskie,choszczeński,Choszczno,32,2,2
41779,Szkoła Podstawowa im. Jana Pawła II w Korytowie,ul. Szkolna 4,Korytowo,73-200,Choszczno,SP,,,,,zachodniopomorskie,choszczeński,Choszczno,32,2,2
41780,Szkoła Podstawowa Specjalna nr 2 im. Kawalerów Orderu Usmiechu  w Specjalnym Ośrodku Szkolno-Wychowawczym,ul. Zwycięstwa 28,,73-222,Suliszewo,SP,,,,,zachodniopomorskie,choszczeński,Choszczno,32,2,2
21243,Publiczne Gimnazjum nr 2 w Zespole Szkół w Lubianie,6,Lubiana,73-260,Pełczyce,gimn.,True,False,False,False,zachodniopomorskie,choszczeński,Pełczyce,32,2,5
21242,Publiczne Gimnazjum nr 1 w Zespole Szkół im. Mikołaja Kopernika w Pełczycach,Kościelna 3,Pełczyce,73-260,Pełczyce,gimn.,True,False,False,False,zachodniopomorskie,choszczeński,Pełczyce,32,2,5
41785,Szkoła Podstawowa im. Jana Pawła II w Będargowie,14,Będargowo,73-260,Pełczyce,SP,,,,,zachodniopomorskie,choszczeński,Pełczyce,32,2,5
41786,Szkoła Podstawowa im. I Dywizji im. Tadeusza Kościuszki w Chrapowie,25,Chrapowo,73-260,Pełczyce,SP,,,,,zachodniopomorskie,choszczeński,Pełczyce,32,2,5
41787,Szkoła Podstawowa w Zespole Szkół im. Mikołaja Kopernika w Pełczycach,ul. Kościelna 3,,73-260,Pełczyce,SP,,,,,zachodniopomorskie,choszczeński,Pełczyce,32,2,5
41788,Szkoła Podstawowa w Zespole Szkół w Lubianie,6,Lubiana,73-260,Pełczyce,SP,,,,,zachodniopomorskie,choszczeński,Pełczyce,32,2,5
21240,Gimnazjum Publiczne im. Saperów Polskich w Drawnie,Szkolna 19,Drawno,73-220,Drawno,gimn.,True,False,False,False,zachodniopomorskie,choszczeński,Drawno,32,2,3
41781,Szkoła Podstawowa im. Stefana Żeromskiego w Drawnie,ul. Szkolna 25,,73-220,Drawno,SP,,,,,zachodniopomorskie,choszczeński,Drawno,32,2,3
21345,Gimnazjum w Zespole Szkół w Renicach,9,Renice,74-300,Myślibórz,gimn.,True,False,False,False,zachodniopomorskie,myśliborski,Myślibórz,32,10,4
21344,Gimnazjum im. Henryka Sienkiewicza w Myśliborzu,Pionierów 13,Myślibórz,74-300,Myślibórz,gimn.,True,False,False,False,zachodniopomorskie,myśliborski,Myślibórz,32,10,4
21346,Gimnazjum dla Dorosłych w Zespole Szkół dla Dorosłych,27A,Rów,74-300,Myślibórz,gimn.,True,True,False,False,zachodniopomorskie,myśliborski,Myślibórz,32,10,4
42003,Szkoła Podstawowa im. Adama Mickiewicza w Golenicach,1a,Golenice,74-300,Myślibórz,SP,,,,,zachodniopomorskie,myśliborski,Myślibórz,32,10,4
41999,Szkoła Podstawowa nr 2 im. Janusza Kusocińskiego w Myśliborzu,ul. Józefa Piłsudskiego 18,,74-300,Myślibórz,SP,,,,,zachodniopomorskie,myśliborski,Myślibórz,32,10,4
42000,Szkoła Podstawowa nr 3 im. Leonida Teligi w Myśliborzu,ul. Lipowa 18 A,,74-300,Myślibórz,SP,,,,,zachodniopomorskie,myśliborski,Myślibórz,32,10,4
42004,Szkoła Podstawowa im. Janusza Korczaka w Kierzkowie,69,Kierzków,74-300,Myślibórz,SP,,,,,zachodniopomorskie,myśliborski,Myślibórz,32,10,4
42005,Szkoła Podstawowa w Zespole Szkół w Renicach,9,Renice,74-300,Myślibórz,SP,,,,,zachodniopomorskie,myśliborski,Myślibórz,32,10,4
42006,Szkoła Podstawowa im. Jana Brzechwy w Nawrocku,11,Nawrocko,74-300,Myślibórz,SP,,,,,zachodniopomorskie,myśliborski,Myślibórz,32,10,4
21339,Publiczne Gimnazjum,Świerczewskiego 20,Boleszkowice,74-407,Boleszkowice,gimn.,True,False,False,False,zachodniopomorskie,myśliborski,Boleszkowice,32,10,2
41990,Szkoła Podstawowa im. B. Chrobrego w Boleszkowicach,ul. Świerczewskiego 20,,74-407,Boleszkowice,SP,,,,,zachodniopomorskie,myśliborski,Boleszkowice,32,10,2
21343,Gimnazjum Publiczne dla Dorosłych w Dębnie,Chojeńska 1,Dębno,74-400,Dębno,gimn.,True,True,False,False,zachodniopomorskie,myśliborski,Dębno,32,10,3
21340,Gimnazjum Publiczne im. Arkadego Fiedlera w Dębnie,Jana Pawła II 1,Dębno,74-400,Dębno,gimn.,True,False,False,False,zachodniopomorskie,myśliborski,Dębno,32,10,3
21341,Zespół Szkół im. Ignacego Solarza Gimnazjum Publiczne w Smolnicy,51,Smolnica,74-400,Dębno,gimn.,True,False,False,False,zachodniopomorskie,myśliborski,Dębno,32,10,3
21342,Zespół Szkół Stowarzyszenia Oświatowego w Dębnie Gimnazjum,Baczewskiego 20,Dębno,74-400,Dębno,gimn.,False,False,False,False,zachodniopomorskie,myśliborski,Dębno,32,10,3
41991,Szkoła Podstawowa w Dargomyślu,102,Dargomyśl,74-404,Cychry,SP,,,,,zachodniopomorskie,myśliborski,Dębno,32,10,3
41992,Szkoła Podstawowa nr 1 im. Komisji Edukacji Narodowej w Dębnie,ul. Marszałka Józefa Piłsudskiego 10,,74-400,Dębno,SP,,,,,zachodniopomorskie,myśliborski,Dębno,32,10,3
41993,Szkoła Podstawowa nr 3 im. Jarosława Dąbrowskiego w Dębnie,ul. Słowackiego 21,,74-400,Dębno,SP,,,,,zachodniopomorskie,myśliborski,Dębno,32,10,3
41994,Szkoła Podstawowa w Smolnicy,20,Smolnica,74-400,Dębno,SP,,,,,zachodniopomorskie,myśliborski,Dębno,32,10,3
41995,Szkoła Podstawowa im. Marii Konopnickiej w Sarbinowie,80,Sarbinowo,74-404,Cychry,SP,,,,,zachodniopomorskie,myśliborski,Dębno,32,10,3
41996,Szkoła Podstawowa im. Władysława St. Reymonta w Cychrach,Jana Pawła II 85,,74-404,Cychry,SP,,,,,zachodniopomorskie,myśliborski,Dębno,32,10,3
41997,Szkoła Podstawowa  im. Kornela Makuszyńskiego w Różańsku,87,Różańsko,74-400,Dębno,SP,,,,,zachodniopomorskie,myśliborski,Dębno,32,10,3
45565,Zespół Placówek Oświatowych im.Ks.Andrzeja Przybyły SDB Niepubliczna Szkoła Podstawowa,38,Barnówko,74-311,Różańsko,SP,,,,,zachodniopomorskie,myśliborski,Dębno,32,10,3
21338,Gimnazjum dla Dorosłych w Barlinku,Św. Bonifacego 36,Barlinek,74-320,Barlinek,gimn.,True,True,False,False,zachodniopomorskie,myśliborski,Barlinek,32,10,1
21336,Publiczne Gimnazjum nr 2 im. Mikołaja Kopernika w Barlinku,Kombatantów 3,Barlinek,74-320,Barlinek,gimn.,True,False,False,False,zachodniopomorskie,myśliborski,Barlinek,32,10,1
21337,Publiczne Gimnazjum nr 1 im. Bohaterów Westerplatte w Barlinku,Leśna 10,Barlinek,74-320,Barlinek,gimn.,True,False,False,False,zachodniopomorskie,myśliborski,Barlinek,32,10,1
41983,Szkoła Podstawowa Nr 1 im. Tadeusza Kościuszki w Barlinku,ul. Jeziorna 12,,74-320,Barlinek,SP,,,,,zachodniopomorskie,myśliborski,Barlinek,32,10,1
41984,Szkoła Podstawowa nr 4,ul. Kombatantów 3,,74-320,Barlinek,SP,,,,,zachodniopomorskie,myśliborski,Barlinek,32,10,1
41986,Szkoła Podstawowa im. Jana Pawła II w Mostkowie,37d,,74-322,Mostkowo,SP,,,,,zachodniopomorskie,myśliborski,Barlinek,32,10,1
21347,Publiczne Gimnazjum im. Jana Pawła II w Karsku w Zespole Placówek Oświatowych w Karsku,Gorzowska 9A,Karsko,74-305,Karsko,gimn.,True,False,False,False,zachodniopomorskie,myśliborski,Nowogródek Pomorski,32,10,5
42007,Szkoła Podstawowa im. Hansa Christiana Andersena w Karsku w Zespole Placówek Oświatowych w Karsku,ul. Gorzowska 9,,74-305,Karsko,SP,,,,,zachodniopomorskie,myśliborski,Nowogródek Pomorski,32,10,5
42008,Szkoła Podstawowa im. Unii Europejskiej w Nowogródku Pomorskim w Zespole Placówek Oświatowych w Karsku,ul. Szkolna 4,,74-304,Nowogródek Pomorski,SP,,,,,zachodniopomorskie,myśliborski,Nowogródek Pomorski,32,10,5
21439,Gimnazjum im. ks. Jana Twardowskiego w Chwiramie,1,Chwiram,78-600,Wałcz,gimn.,True,False,False,False,zachodniopomorskie,wałecki,Wałcz,32,17,5
21440,Gimnazjum w Lubnie,37,Lubno,78-600,Wałcz,gimn.,True,False,False,False,zachodniopomorskie,wałecki,Wałcz,32,17,5
42168,Szkoła Podstawowa im. Jana Brzechwa w Zespole Szkół w Różewie,8,,78-627,Różewo,SP,,,,,zachodniopomorskie,wałecki,Wałcz,32,17,5
42172,Szkoła Podstawowa im. Unii Europejskiej,39,,78-609,Karsibór,SP,,,,,zachodniopomorskie,wałecki,Wałcz,32,17,5
42166,Szkoła Podstawowa im. 4 Dywizji Piechoty w Szwecji,ul. Szkolna 21,,78-611,Szwecja,SP,,,,,zachodniopomorskie,wałecki,Wałcz,32,17,5
42167,Szkoła Podstawowa w Witankowie,42,Witankowo,78-600,Wałcz,SP,,,,,zachodniopomorskie,wałecki,Wałcz,32,17,5
42169,Szkoła Podstawowa im. Janusza Korczaka w Gostomi,36,Gostomia,78-600,Wałcz,SP,,,,,zachodniopomorskie,wałecki,Wałcz,32,17,5
42170,Szkoła Podstawowa im. Jana Pawła II w Strącznie,53,,78-642,Strączno,SP,,,,,zachodniopomorskie,wałecki,Wałcz,32,17,5
42171,Szkoła Podstawowa w Dębołęce,13,,78-607,Dębołęka,SP,,,,,zachodniopomorskie,wałecki,Wałcz,32,17,5
21436,Zespół Szkół Gimnazjum w Mirosławcu,Wolności 21,Mirosławiec,78-650,Mirosławiec,gimn.,True,False,False,False,zachodniopomorskie,wałecki,Mirosławiec,32,17,3
21437,Gimnazjum w Zespole Szkół w Piecniku,8,Piecnik,78-650,Mirosławiec,gimn.,True,False,False,False,zachodniopomorskie,wałecki,Mirosławiec,32,17,3
42161,Szkoła Podstawowa w Zespole Szkół w Piecniku,Piecnik 8,,78-650,Mirosławiec,SP,,,,,zachodniopomorskie,wałecki,Mirosławiec,32,17,3
42162,Zespół Szkół Szkoła Podstawowa im. Lotników Polskich w Mirosławcu,"ul. Wolności 21, Mirosławiec",,78-650,Mirosławiec,SP,,,,,zachodniopomorskie,wałecki,Mirosławiec,32,17,3
21429,Gimnazjum nr 3 w Zespole Szkół Miejskich nr 2 im. M. Kopernika w Wałczu,Sądowa 9,Wałcz,78-600,Wałcz,gimn.,True,False,False,False,zachodniopomorskie,wałecki,Wałcz,32,17,1
21430,Gimnazjum dla Dorosłych w Zespole Szkół Miejskich nr 2 im. M. Kopernika w Wałczu,Sądowa 9,Wałcz,78-600,Wałcz,gimn.,True,True,False,False,zachodniopomorskie,wałecki,Wałcz,32,17,1
21431,Publiczne Gimnazjum nr 2 im. Roberta Schumana w Wałczu,M. Konopnickiej 2,Wałcz,78-600,Wałcz,gimn.,True,False,False,False,zachodniopomorskie,wałecki,Wałcz,32,17,1
21432,Gimnazjum nr 1 im. Polskich Olimpijczyków w Zespole Szkół Miejskich nr 1 w Wałczu,Os. Dolne Miasto 14A,Wałcz,78-600,Wałcz,gimn.,True,False,False,False,zachodniopomorskie,wałecki,Wałcz,32,17,1
21433,Gimnazjum Mistrzostwa Sportowego w Zespole Szkół nr 1 w Wałczu,Kilińszczaków 59,Wałcz,78-600,Wałcz,gimn.,True,False,False,False,zachodniopomorskie,wałecki,Wałcz,32,17,1
21434,Wałecka Akademia Wiedzy Gimnazjum Specjalne,Bydgoska 52,Wałcz,78-600,Wałcz,gimn.,False,False,True,True,zachodniopomorskie,wałecki,Wałcz,32,17,1
42156,Szkoła Podstawowa nr 5 im. Polskich Olimpijczyków w  Zespole Szkół Miejskich nr 1 w Wałczu,os. Dolne Miasto 14A,,78-600,Wałcz,SP,,,,,zachodniopomorskie,wałecki,Wałcz,32,17,1
42157,Szkoła Podstawowa nr 1 im. Kornela Makuszyńskiego,ul. Robotnicza 23,,78-600,Wałcz,SP,,,,,zachodniopomorskie,wałecki,Wałcz,32,17,1
42158,Szkoła Podstawowa nr 4 im. Zdobywców Wału Pomorskiego w Wałczu,ul. Tysiąclecia 19,,78-600,Wałcz,SP,,,,,zachodniopomorskie,wałecki,Wałcz,32,17,1
46240,Szkoła Podstawowa Specjalna wałecka Akademia Wiedzy w Wałczu,ul. Bydgoska 52,,78-600,Wałcz,SP,,,,,zachodniopomorskie,wałecki,Wałcz,32,17,1
21435,Publiczne Gimnazjum w Człopie,Plac Zwycięstwa 6,Człopa,78-630,Człopa,gimn.,True,False,False,False,zachodniopomorskie,wałecki,Człopa,32,17,2
42159,Szkoła Podstawowa w Człopie,pl. Zwycięstwa 6,,78-630,Człopa,SP,,,,,zachodniopomorskie,wałecki,Człopa,32,17,2
21438,Zespół Szkół im. Wedlów-Tuczyńskich Gimnazjum w Tucznie,Świerczewskiego 41,Tuczno,78-640,Tuczno,gimn.,True,False,False,False,zachodniopomorskie,wałecki,Tuczno,32,17,4
42163,Szkoła Podstawowa w Płocicznie,22,Płociczno,78-640,Tuczno,SP,,,,,zachodniopomorskie,wałecki,Tuczno,32,17,4
42164,Zespół Szkół im.Wedlów-Tuczyńskich  Szkoła Podstawowa w Tucznie,ul. Świerczewskiego 41,,78-640,Tuczno,SP,,,,,zachodniopomorskie,wałecki,Tuczno,32,17,4
42165,Szkoła Podstawowa im. Mieszka I,46A,Marcinkowice,78-640,Tuczno,SP,,,,,zachodniopomorskie,wałecki,Tuczno,32,17,4
21444,Zespół Szkół Publicznych Publiczne Gimnazjum w Radowie Małym,36,Radowo Małe,72-314,Radowo Małe,gimn.,True,False,False,False,zachodniopomorskie,łobeski,Radowo Małe,32,18,3
42179,Zespół Szkół Publicznych Szkoła Podstawowa im. Kornela Makuszyńskiego w Radowie Małym,36,,72-314,Radowo Małe,SP,,,,,zachodniopomorskie,łobeski,Radowo Małe,32,18,3
45937,Szkoła Podstawowa w Siedlicach,16A,Siedlice,73-155,Węgorzyno,SP,,,,,zachodniopomorskie,łobeski,Radowo Małe,32,18,3
21445,Gimnazjum w Resku,Prusa 2,Resko,72-315,Resko,gimn.,True,False,False,False,zachodniopomorskie,łobeski,Resko,32,18,4
42180,Szkoła Podstawowa w Starogardzie,12,Starogard,72-315,Resko,SP,,,,,zachodniopomorskie,łobeski,Resko,32,18,4
42181,Szkoła Podstawowa im. mjr Henryka Sucharskiego w Resku,ul. Wojska Polskiego 71,,72-315,Resko,SP,,,,,zachodniopomorskie,łobeski,Resko,32,18,4
21441,Gimnazjum im. Unii Europejskiej w Dobrej,Strażacka 2,Dobra,72-210,Dobra,gimn.,True,False,False,False,zachodniopomorskie,łobeski,Dobra,32,18,1
42173,Szkoła Podstawowa w Dobrej,ul. Mieszczańska 2,,72-210,Dobra,SP,,,,,zachodniopomorskie,łobeski,Dobra,32,18,1
21442,Gimnazjum Integracyjne im. Adama Mickiewicza w Zespole Szkół Gimnazjalnych w Łobzie,Kościuszki 17,Łobez,73-150,Łobez,gimn.,True,False,False,False,zachodniopomorskie,łobeski,Łobez,32,18,2
21443,Gimnazjum dla Dorosłych w Zespole Szkół Gimnazjalnych w Łobzie,Kościuszki 17,Łobez,73-150,Łobez,gimn.,True,True,False,False,zachodniopomorskie,łobeski,Łobez,32,18,2
42175,Szkoła Podstawowa nr 1 im. Marii Skłodowskiej-Curie w Łobzie,ul. Bema 6,,73-150,Łobez,SP,,,,,zachodniopomorskie,łobeski,Łobez,32,18,2
42176,Szkoła Podstawowa nr 2 im. Mikołaja Kopernika w Łobzie,ul. Spokojna 4,,73-150,Łobez,SP,,,,,zachodniopomorskie,łobeski,Łobez,32,18,2
42177,Publiczna Szkoła Podstawowa w Bełcznie,28a,Bełczna,73-150,Łobez,SP,,,,,zachodniopomorskie,łobeski,Łobez,32,18,2
21446,Gimnazjum im. Orła Białego w Węgorzynie,Kościuszki 29,Węgorzyno,73-155,Węgorzyno,gimn.,True,False,False,False,zachodniopomorskie,łobeski,Węgorzyno,32,18,5
42184,Szkoła Podstawowa im. Konstantego Ildefonsa Gałczyńskiego w Węgorzynie,ul. Grunwaldzka 2,,73-155,Węgorzyno,SP,,,,,zachodniopomorskie,łobeski,Węgorzyno,32,18,5
42185,Szkoła Podstawowa im. II Łużyckiej Dywizji Artylerii LWP w Runowie Pomorskim,"ul. Węgorzyńska 29, Runowo Pomorskie",Runowo Pomorskie,73-155,Węgorzyno,SP,,,,,zachodniopomorskie,łobeski,Węgorzyno,32,18,5
21455,Gimnazjum nr 1 w Zespole Szkół Sportowych w Koszalinie,Zwycięstwa 117,Koszalin,75-601,Koszalin,gimn.,True,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21451,Gimnazjum nr 11,Sportowa 19,Koszalin,75-503,Koszalin,gimn.,True,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21462,Gimnazjum nr 13 w Koszalinie,4 Marca 36,Koszalin,75-708,Koszalin,gimn.,True,False,False,True,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21452,Gimnazjum nr 5 w Zespole Szkół nr 13 w Koszalinie,Franciszkańska 102,Koszalin,75-255,Koszalin,gimn.,True,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21447,Gimnazjum nr 7 w Koszalinie,Wańkowicza 26,Koszalin,75-446,Koszalin,gimn.,True,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21448,Gimnazjum nr 9 im. Noblistów Polskich w Koszalinie,Stanisława Staszica 6,Koszalin,75-449,Koszalin,gimn.,True,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21449,Gimnazjum nr 4 w Zespole Szkół nr 2 im. Stanisława Lema w Koszalinie,Jedności 9,Koszalin,75-401,Koszalin,gimn.,True,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21450,Zespół Szkół nr 11 im. ks. Jana Twardowskiego Gimnazjum nr 3 w Koszalinie,Jabłoniowa 23,Koszalin,75-679,Koszalin,gimn.,True,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21454,Gimnazjum nr 2 im. Janusza Korczaka w Koszalinie,Bolesława Krzywoustego 5,Koszalin,75-064,Koszalin,gimn.,True,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21453,Centrum Kształcenia Ustawicznego im. St. Staszica w Koszalinie,Jana Pawła II 17,Koszalin,75-452,Koszalin,gimn.,True,True,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21456,Gimnazjum nr 6 im. Polskich Nauczycieli Tajnego Nauczania w latach 1939-1945 w Koszalinie,Dąbka 1,Koszalin,75-354,Koszalin,gimn.,True,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21464,Katolickie Gimnazjum,Ks. S. Staszica 38,Koszalin,75-499,Koszalin,gimn.,False,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21460,Ogólnokształcąca Szkoła Sztuk Pięknych w Koszalinie,Racławicka 9,Koszalin,75-620,Koszalin,gimn.,True,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21459,Społeczne Gimnazjum Językowe Nasza Szkoła w Koszalinie,Gałczyńskiego 17,Koszalin,75-429,Koszalin,gimn.,False,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21461,Ogólnokształcąca Szkoła Muzyczna II st.  im. Grażyny Bacewicz w Zespole Państwowych Szkół Muzycznych w Koszalinie,Fałata 32,Koszalin,75-434,Koszalin,gimn.,True,False,False,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
21463,Gimnazjum nr 12 w Zespole Szkół nr 12 w Koszalinie,ul. Połczyńska 71 a,,75-816,Koszalin,gimn.,True,False,True,False,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42187,Szkoła Podstawowa nr 4 im. płk. Władimira Komarowa,ul. Podgórna 45,,75-321,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42188,Szkoła Podstawowa nr 13 w Koszalinie,Rzemieślnicza 9,,75-243,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42189,Szkoła Podstawowa nr 9,ul. Powstańców Wielkopolskich 23,,75-100,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42191,Zespół Szkół nr 11 im. ks. Jana Twardowskiego Szkoła Podstawowa nr 3 w Koszalinie,ul. Jabłoniowa 23,,75-679,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42192,Szkoła Podstawowa Integracyjna nr 21 im. Kornela Makuszyńskiego w Koszalinie,ul. Spasowskiego 14 a,,75-431,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42193,Szkoła Podstawowa nr 10 im. Stefana Żeromskiego w Koszalinie,ul. F.Chopina 42,,75-567,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42194,Szkoła Podstawowa nr 7 im. I Armii Wojska Polskiego w Koszalinie,ul. Wojska Polskiego 36,,75-712,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42195,Sportowa Szkoła Podstawowa nr 1 im. Marii Konopnickiej w Zespole Szkół Sportowych w Koszalinie,ul. Zwycięstwa 117,,75-601,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42196,Szkoła Podstawowa nr 17 im. Orła Białego w Koszalinie,ul. M. Wańkowicza 11,,75-445,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42198,Szkoła Podstawowa nr 18 im. Jana Matejki,ul. Stanisława Staszica 6,,75-449,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42199,Szkoła Podstawowa nr 5 w Zespole Szkół nr 13 w Koszalinie,ul. Franciszkańska 102,,75-255,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42200,Szkoła Podstawowa nr 6 im. Narodowego Święta Niepodległości  w Koszalinie,ul. Gnieźnieńska 3,,75-736,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42202,"Społeczna Szkoła Podstawowa ""Nasza Szkoła"" w Koszalinie",ul. Gałczyńskiego 17,,75-429,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42203,Ogólnokształcąca Szkoła Muzyczna I st. im. Grażyny Bacewicz  w Zespole Państwowych Szkół Muzycznych w Koszalinie,ul. Fałata 32,,75-434,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42204,Szkoła Podstawowa nr 14 im. Janusza Korczaka w Zespole Szkół nr 12 w Koszalinie,ul. Połczyńska 71 A,,75-816,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
42205,Katolicka Szkoła Podstawowa im. Jana Pawła II,ul. Ks. St. Staszica 38,,75-499,Koszalin,SP,,,,,zachodniopomorskie,Koszalin,Koszalin,32,61,1
