id_szkoly,egz_norm_sr_hum,egz_norm_std_hum,ewd_min90_hum,ewd_max90_hum,egz_norm_sr_mp,egz_norm_std_mp,ewd_min90_mp,ewd_max90_mp,gwiazdki_pow
14276,95.91,13.45,-1.86,1.34,94.43,13.35,-3.13,-0.06,3.0
14278,97.67,13.53,-1.7,-0.34,97.08,13.54,-2.1,-0.79,3.0
14279,100.92,13.51,-0.44,1.09,98.24,13.65,-2.9,-1.44,3.0
14280,95.95,13.63,-1.78,0.12,93.29,13.61,-4.6,-2.77,3.0
14281,97.4,14.16,-1.77,-0.45,96.64,14.28,-2.53,-1.27,3.0
14282,101.88,13.48,1.61,3.26,99.92,13.49,-0.05,1.54,4.0
14283,94.85,14.43,-1.63,1.01,94.06,14.0,-2.47,0.06,3.0
14284,96.2,13.73,-2.34,-0.98,94.31,13.44,-3.91,-2.6,3.0
14285,91.03,13.97,-2.17,0.23,89.14,13.53,-4.6,-2.3,2.0
14286,103.07,13.38,0.72,2.1,102.45,13.59,0.11,1.43,4.0
14288,93.8,13.36,-2.8,-1.08,92.98,13.07,-3.33,-1.68,3.0
14289,102.73,13.32,1.59,3.07,101.2,13.22,0.39,1.82,4.0
14290,103.02,14.03,1.34,3.05,103.48,14.28,1.78,3.41,4.0
14292,79.55,9.77,-7.93,-2.49,83.54,7.94,-6.58,-1.34,1.0
14293,97.94,13.72,-3.22,-1.95,98.21,13.8,-2.81,-1.6,3.0
14294,98.42,13.57,-2.1,-0.88,98.88,13.67,-1.44,-0.27,3.0
14295,102.71,13.51,0.05,1.74,101.71,13.62,-0.75,0.87,4.0
14296,92.41,14.4,-4.03,-2.43,93.22,14.13,-3.24,-1.7,2.0
14297,91.06,12.97,-6.34,-5.13,92.19,12.87,-4.92,-3.76,2.0
14298,112.67,11.47,2.11,3.54,112.87,11.97,2.24,3.61,5.0
14300,97.57,12.88,1.93,4.15,97.43,12.62,2.27,4.4,3.0
14303,96.61,13.02,-5.11,-3.02,99.12,13.43,-2.44,-0.43,3.0
14304,93.83,13.56,-5.12,-2.49,95.58,13.24,-3.1,-0.59,3.0
14305,96.46,12.79,-2.89,0.37,96.33,12.56,-2.9,0.23,3.0
14306,95.31,13.84,-0.8,1.37,96.39,13.54,0.4,2.48,3.0
14307,93.01,13.65,-4.0,-2.89,94.8,13.31,-1.9,-0.83,2.0
14309,101.87,11.87,-3.36,-0.92,103.65,12.26,-1.05,1.29,4.0
14310,95.52,13.74,-0.68,1.7,94.65,13.19,-1.74,0.53,3.0
14311,97.29,13.52,0.77,2.09,96.57,13.08,0.34,1.61,3.0
14312,95.54,12.99,-2.37,-0.58,96.76,12.93,-0.87,0.84,3.0
14313,96.57,12.22,-2.59,-0.5,95.57,12.21,-2.98,-0.98,3.0
14315,97.25,14.48,-2.24,-0.63,97.98,14.35,-1.72,-0.17,3.0
14316,92.69,13.17,-4.39,-2.78,93.33,13.04,-3.39,-1.84,3.0
14317,94.47,14.31,-4.85,-3.04,95.65,14.36,-3.48,-1.75,3.0
14319,103.87,13.07,0.83,2.92,101.66,13.4,-1.46,0.55,4.0
14320,96.48,13.6,-1.81,0.41,96.61,13.44,-1.06,1.08,3.0
14321,81.1,9.48,-5.45,-0.6,84.83,8.74,-3.06,1.59,1.0
14322,85.56,12.38,-4.09,-2.49,84.74,11.51,-4.78,-3.25,2.0
14323,120.34,10.25,3.66,5.41,125.31,10.5,7.38,9.07,5.0
14324,103.91,12.26,0.44,3.77,104.49,12.42,3.18,6.37,3.0
14325,82.68,12.51,-4.94,-2.75,83.98,11.75,-4.84,-2.75,2.0
14326,94.9,12.82,-3.3,-2.06,96.39,12.74,-1.54,-0.35,3.0
14327,96.21,12.9,-1.03,0.22,91.53,12.78,-5.43,-4.23,3.0
14328,90.21,12.75,-3.85,-2.58,88.22,12.39,-5.31,-4.09,3.0
14329,80.27,9.9,-5.39,-0.08,83.49,8.56,-5.01,0.09,2.0
14331,86.87,12.79,-4.69,-3.02,86.26,12.09,-4.84,-3.24,2.0
14332,114.86,10.83,3.39,5.17,113.62,11.29,2.02,3.73,4.0
14333,107.41,13.03,3.31,4.54,105.35,13.17,1.22,2.4,4.0
14334,97.32,11.97,-4.01,-2.1,97.86,12.03,-3.18,-1.34,3.0
14335,89.21,13.1,-3.42,-1.41,88.98,12.64,-3.21,-1.28,
14337,81.69,8.67,-7.0,-1.4,86.02,7.51,-5.12,0.26,2.0
14338,109.76,11.85,3.53,6.05,108.73,12.41,2.27,4.68,4.0
14339,90.08,11.61,-1.59,3.36,88.57,10.66,-3.39,1.36,3.0
14341,108.75,11.78,2.63,5.38,105.46,12.21,0.33,2.96,4.0
14342,92.18,13.53,-4.97,-3.55,93.12,13.58,-3.85,-2.49,3.0
14343,81.51,11.73,-6.86,-2.72,86.46,10.29,-4.5,-0.53,2.0
14344,102.22,12.13,-4.91,-3.01,106.95,12.66,-0.45,1.37,4.0
14345,93.51,13.76,-8.06,-6.63,96.25,14.12,-5.26,-3.89,3.0
14347,99.7,13.19,-0.73,1.51,96.94,13.35,-2.82,-0.67,3.0
14348,93.7,13.78,-4.39,-3.15,95.37,13.58,-2.34,-1.15,3.0
14350,110.63,12.52,1.22,4.1,110.07,13.23,0.02,2.78,4.0
14351,99.05,14.38,-1.55,0.01,101.0,14.69,0.62,2.11,3.0
14352,77.11,7.21,-8.25,-2.66,79.87,6.83,-6.26,-0.88,1.0
14353,101.47,12.75,-1.84,0.34,104.46,13.03,0.91,2.99,4.0
14354,102.2,12.8,-1.29,0.43,104.3,12.97,0.76,2.42,4.0
14355,97.87,12.82,1.19,4.18,97.09,12.61,0.96,3.83,3.0
14356,95.0,13.82,-4.18,-2.0,96.47,13.71,-2.73,-0.64,3.0
14357,96.73,12.15,-1.27,1.12,94.84,11.81,-2.94,-0.65,3.0
14358,103.25,13.55,-0.97,0.72,106.52,13.83,1.96,3.58,4.0
14359,97.58,14.48,-1.43,0.93,96.58,14.39,-2.73,-0.46,3.0
14360,97.61,13.76,-2.06,0.14,100.62,13.6,0.95,3.07,3.0
14361,97.68,12.19,-2.15,0.01,99.23,12.17,0.12,2.19,3.0
14362,96.93,13.81,-1.31,0.96,97.42,13.61,-0.81,1.37,3.0
14363,99.42,13.71,-1.4,-0.04,98.26,13.73,-2.28,-0.98,3.0
14364,101.47,13.43,-1.21,0.34,100.19,13.82,-2.51,-1.03,3.0
14367,95.88,13.63,-4.12,-2.53,97.86,13.84,-1.78,-0.26,3.0
14369,103.96,13.2,-0.65,0.99,103.07,13.64,-1.59,-0.01,4.0
14370,96.0,13.0,-0.89,1.35,95.61,12.6,-1.01,1.13,3.0
14371,98.27,14.21,-1.87,-0.61,99.26,14.24,-0.73,0.48,3.0
14372,83.53,8.54,-5.1,-0.03,83.15,7.66,-4.31,0.56,1.0
14373,98.63,13.74,-2.12,-0.81,100.37,13.91,-0.39,0.87,3.0
14374,98.46,13.42,-0.38,1.21,96.79,13.22,-1.7,-0.18,3.0
14375,95.56,13.73,-0.63,1.3,93.85,13.67,-2.04,-0.19,3.0
14376,102.07,14.1,2.23,4.74,101.35,14.41,1.31,3.72,4.0
14377,96.35,13.92,-1.13,0.34,94.47,13.73,-2.97,-1.56,3.0
14378,97.38,11.89,-1.46,2.81,96.49,12.15,-1.78,2.32,3.0
14379,97.52,13.54,-1.77,0.27,97.49,13.56,-1.46,0.5,3.0
14380,96.32,13.97,-1.31,0.16,95.5,13.67,-1.97,-0.56,3.0
14381,98.89,13.84,-1.35,-0.25,97.67,13.8,-2.37,-1.32,3.0
14383,74.96,10.97,-7.81,-4.01,80.56,9.93,-4.49,-0.84,1.0
14384,93.11,14.09,-3.32,-2.03,96.71,13.88,0.35,1.58,3.0
14385,92.67,13.17,-1.59,0.45,92.18,12.43,-1.66,0.29,3.0
14386,103.73,13.0,-1.2,2.94,103.1,13.18,-2.86,1.11,
14387,99.36,12.99,-2.07,0.0,101.75,13.04,0.72,2.71,4.0
14388,96.16,13.05,-0.97,0.93,93.85,12.79,-2.89,-1.06,3.0
14389,100.76,12.98,-0.93,0.18,99.14,13.14,-2.41,-1.34,3.0
14390,98.35,13.5,-0.71,0.75,96.81,13.57,-1.76,-0.36,3.0
14391,93.59,13.38,-3.74,-1.92,93.08,13.23,-4.03,-2.29,2.0
14393,112.99,11.54,2.59,4.9,114.18,11.96,3.03,5.24,5.0
14394,98.0,14.24,-0.08,1.41,98.31,14.19,0.29,1.71,3.0
14395,103.71,12.32,1.89,5.03,102.78,12.86,1.04,4.06,4.0
14396,92.42,13.39,-3.98,-2.69,94.31,12.98,-1.61,-0.38,2.0
14397,98.53,13.69,-0.19,2.15,99.22,13.73,0.78,3.02,3.0
14398,95.72,14.25,-1.65,-0.29,95.63,14.07,-1.67,-0.36,3.0
14399,94.02,13.31,-2.56,-0.76,92.84,12.95,-3.37,-1.65,2.0
14400,97.03,13.8,-2.97,-1.22,98.1,13.77,-1.92,-0.23,3.0
14401,96.43,14.02,-2.13,0.07,98.32,13.59,-0.36,1.75,3.0
14402,91.59,14.36,-3.97,-2.08,93.5,13.96,-1.94,-0.13,2.0
14403,91.71,13.75,-3.54,-1.26,93.29,13.37,-2.21,-0.03,2.0
14404,97.93,14.06,-2.95,-1.09,95.89,14.04,-4.85,-3.06,
14405,99.95,14.15,-2.42,-0.63,97.34,14.18,-5.08,-3.37,
14406,105.77,13.22,-2.65,3.11,107.24,13.87,-1.86,3.68,
14408,94.7,13.71,-3.56,-1.7,94.48,13.65,-3.72,-1.94,3.0
14409,91.73,14.38,-6.46,-4.81,93.5,14.16,-4.3,-2.72,2.0
14410,95.67,13.79,-4.15,-2.29,96.8,14.02,-2.8,-1.02,4.0
14411,96.01,13.1,-3.37,0.21,97.15,13.16,-2.1,1.34,4.0
14412,92.67,14.57,-5.95,-3.05,94.94,14.6,-3.81,-1.02,3.0
14413,94.14,15.57,-5.84,-3.72,94.76,15.16,-5.2,-3.16,3.0
14416,77.39,10.93,-7.51,-2.94,83.04,9.98,-4.08,0.31,2.0
14418,94.45,12.9,-2.94,-1.42,94.92,12.75,-2.43,-0.98,3.0
14419,107.13,12.65,2.22,3.16,105.17,13.09,0.55,1.45,4.0
14420,95.04,13.05,-2.97,-1.79,93.93,12.95,-3.89,-2.75,3.0
14421,116.22,11.14,3.27,4.5,119.16,11.59,5.38,6.56,5.0
14422,91.4,12.91,-2.72,-1.01,89.51,12.52,-4.52,-2.89,3.0
14423,99.15,11.68,-0.98,3.5,100.9,11.51,0.46,4.77,3.0
14425,97.36,13.01,-2.64,-1.23,95.16,13.08,-4.39,-3.03,3.0
14426,94.21,13.95,-3.65,-0.47,96.07,14.15,-1.75,1.29,
14427,98.71,12.65,-0.22,3.63,93.94,12.68,-4.53,-0.83,3.0
14428,114.99,12.0,4.3,6.28,112.52,12.55,1.14,3.04,4.0
14429,100.97,13.36,0.58,1.63,100.91,13.43,0.83,1.84,3.0
14430,96.82,13.3,-1.24,0.29,95.67,13.1,-2.43,-0.96,3.0
14431,89.12,13.21,-3.5,-1.87,88.32,12.79,-4.42,-2.86,2.0
14432,92.94,13.68,-2.64,-1.29,90.2,13.42,-5.11,-3.82,2.0
14433,100.3,14.0,-0.62,0.35,98.92,14.18,-1.89,-0.96,3.0
14434,93.43,13.28,-2.47,-0.28,93.1,12.94,-2.7,-0.6,2.0
14435,106.71,14.28,3.67,5.0,103.7,14.6,0.57,1.85,3.0
14436,103.41,12.97,0.14,3.21,101.51,13.34,-1.99,0.95,3.0
14437,86.3,12.82,-4.31,-2.42,84.8,11.92,-6.05,-4.24,2.0
14440,113.53,12.99,4.91,8.17,109.8,13.26,2.01,5.17,4.0
14441,110.97,12.45,3.73,5.12,107.97,13.02,0.5,1.84,4.0
14442,113.43,12.39,1.42,2.46,116.53,13.01,3.41,4.41,4.0
14443,105.49,11.98,-0.6,2.32,104.59,12.15,-1.99,0.82,3.0
14444,98.94,12.49,-1.6,0.27,99.06,12.6,-1.29,0.51,3.0
14445,90.53,12.58,-7.62,-5.59,93.56,12.58,-4.43,-2.49,2.0
14446,107.94,13.0,0.72,1.54,109.29,13.41,1.65,2.43,3.0
14447,115.05,13.47,3.47,4.52,117.49,14.11,4.97,5.97,4.0
14448,95.64,13.02,-3.72,-2.53,97.07,13.2,-2.15,-1.02,2.0
14449,98.43,13.2,-2.19,-0.61,98.74,13.21,-1.94,-0.42,3.0
14450,90.47,13.32,-5.76,-3.92,90.8,12.97,-5.62,-3.85,2.0
14451,113.34,12.3,2.99,3.97,114.45,12.89,3.22,4.15,4.0
14452,101.11,12.97,-1.38,-0.22,100.25,13.31,-2.38,-1.27,3.0
14453,86.41,11.86,-6.19,-4.31,87.83,11.54,-4.2,-2.4,2.0
14454,111.16,12.9,2.71,3.8,112.97,13.35,3.95,4.99,4.0
14455,85.77,12.3,-5.88,-4.25,86.92,11.86,-4.85,-3.28,2.0
14456,104.36,13.27,-0.52,0.74,105.96,13.6,0.55,1.76,3.0
14457,114.53,11.49,5.31,6.93,110.64,12.02,0.74,2.29,4.0
14458,112.79,11.88,3.47,7.22,110.88,12.37,1.8,5.41,3.0
14459,116.0,11.63,4.44,6.93,119.14,12.21,6.53,8.92,4.0
14460,116.47,10.91,3.47,6.97,117.38,11.63,2.91,6.27,4.0
14461,100.05,14.31,-2.29,2.12,98.09,14.45,-4.82,-0.59,3.0
14462,98.88,11.03,-1.79,2.78,99.24,11.61,-1.43,2.96,3.0
14463,98.42,13.7,-2.9,-1.55,97.35,14.08,-3.87,-2.58,3.0
14464,92.25,13.8,-4.56,-2.74,96.31,13.81,-0.54,1.22,2.0
14465,102.15,13.4,-0.65,0.48,101.86,13.57,-0.83,0.25,3.0
14466,103.13,13.12,-1.84,-0.58,104.22,13.56,-1.16,0.05,3.0
14467,101.15,12.96,-1.18,-0.04,101.8,13.29,-0.61,0.49,3.0
14468,106.73,12.51,1.1,2.12,106.19,12.97,0.09,1.07,3.0
14469,103.66,12.93,-0.87,0.4,105.45,13.49,0.41,1.62,3.0
14470,98.39,13.2,-1.8,-0.01,98.93,13.44,-2.14,-0.42,3.0
14471,96.77,13.7,-1.95,-0.65,96.29,13.61,-2.42,-1.16,2.0
14472,99.44,13.64,-3.79,-2.5,100.36,14.0,-3.23,-2.0,3.0
14473,104.43,13.41,1.21,2.44,106.1,13.62,2.46,3.64,3.0
14474,108.31,13.34,2.11,3.31,107.65,13.72,1.22,2.37,3.0
14475,111.01,12.46,2.03,3.18,112.29,12.93,2.71,3.82,3.0
14476,101.7,13.44,0.23,1.87,99.6,13.66,-2.05,-0.47,3.0
14477,99.41,13.41,-2.01,-0.76,100.08,13.56,-1.24,-0.04,3.0
14478,100.99,11.82,-2.18,-0.45,103.31,12.19,-0.4,1.26,3.0
14479,126.14,10.3,8.23,9.63,130.43,10.6,10.07,11.42,5.0
14480,110.07,13.04,3.9,5.14,109.84,13.44,3.31,4.5,3.0
14482,117.64,10.77,4.39,6.23,116.17,11.22,2.13,3.9,4.0
14483,100.8,12.99,-2.34,-0.38,100.54,13.34,-2.93,-1.03,3.0
14484,101.9,11.13,-4.49,-0.87,107.45,11.82,-0.43,3.04,3.0
14487,118.04,11.79,5.42,7.94,117.75,12.6,6.09,8.51,4.0
14488,95.82,13.39,-1.38,1.55,94.75,13.94,-2.55,0.27,2.0
14489,116.19,10.07,5.74,9.75,116.58,11.1,5.08,8.94,4.0
14490,126.11,10.82,10.44,12.64,123.45,11.26,6.39,8.5,5.0
14491,116.67,11.36,4.19,8.2,117.89,11.44,4.28,8.13,4.0
14492,113.2,11.91,3.01,5.23,110.28,12.5,0.06,2.18,3.0
14493,103.92,12.26,-2.51,0.05,99.25,12.69,-5.88,-3.42,3.0
14494,80.76,11.39,-7.15,-2.81,85.1,10.31,-4.07,0.09,1.0
14500,82.02,7.83,-3.27,1.47,84.2,7.49,-3.55,1.02,1.0
14502,82.93,11.52,-5.08,-1.79,84.54,10.34,-4.22,-1.06,1.0
14503,79.56,11.28,-8.93,-6.26,81.39,10.47,-7.51,-4.95,1.0
14505,98.59,13.03,-3.17,-1.62,99.4,13.36,-3.16,-1.68,3.0
14506,123.24,10.3,5.6,7.34,125.32,10.79,6.33,8.0,5.0
14507,122.05,9.86,3.25,5.66,125.28,10.0,4.84,7.15,5.0
14508,116.64,11.17,4.64,7.81,120.11,11.98,7.39,10.44,4.0
14509,106.05,13.0,-1.41,-0.08,108.23,13.39,0.11,1.39,3.0
14510,91.44,12.46,-5.16,-1.62,90.41,12.52,-6.17,-2.77,2.0
14523,111.18,11.17,1.55,6.2,113.71,12.76,4.33,8.8,4.0
14524,107.53,12.96,1.39,2.84,104.48,13.43,-1.84,-0.45,5.0
14525,92.45,13.31,-2.77,-0.99,90.93,12.99,-4.07,-2.36,2.0
14528,101.76,13.5,1.71,3.15,99.32,13.69,-0.56,0.82,3.0
14529,94.96,12.73,-1.6,1.32,94.86,12.3,-1.58,1.22,2.0
14530,97.6,13.13,-1.64,0.26,96.14,13.25,-2.82,-1.0,3.0
14531,96.13,13.42,-0.22,1.74,93.54,13.15,-2.35,-0.47,2.0
14532,103.5,13.79,0.51,2.35,103.85,13.81,0.96,2.73,4.0
14533,100.55,13.3,1.74,3.78,101.36,13.33,3.03,4.99,3.0
14534,101.18,14.18,0.85,3.24,101.14,14.0,0.65,2.94,3.0
14535,98.44,13.0,0.56,2.83,96.25,13.18,-1.18,0.99,3.0
14536,91.02,12.58,-6.14,-3.55,94.29,12.02,-2.56,-0.08,2.0
14537,101.3,13.51,0.04,2.05,101.66,14.08,0.48,2.4,3.0
14540,101.26,13.18,0.37,1.43,100.88,13.26,0.02,1.04,4.0
14541,97.76,13.92,-1.36,-0.27,97.27,13.77,-1.57,-0.52,3.0
14542,100.84,13.49,-1.28,5.06,99.07,12.47,-2.83,3.27,
14543,100.05,13.08,0.04,1.63,100.98,13.27,1.32,2.85,4.0
14544,97.98,13.35,-0.27,1.74,94.91,13.09,-3.13,-1.19,2.0
14545,97.27,14.06,-1.37,0.56,100.87,13.95,2.36,4.21,3.0
14546,94.7,13.18,-3.66,-0.16,99.28,12.7,0.31,3.67,3.0
14547,94.73,13.5,-4.2,-2.26,96.02,13.42,-2.65,-0.79,2.0
14548,97.2,13.14,-1.92,-0.02,97.66,13.53,-0.77,1.04,3.0
14549,96.91,14.24,-2.39,-1.1,96.37,14.22,-2.9,-1.67,2.0
14550,97.33,13.1,-1.33,0.47,100.55,13.05,2.38,4.11,3.0
14551,98.19,13.11,-1.31,0.32,98.68,13.11,-0.02,1.53,3.0
14552,100.0,12.35,-1.0,1.97,101.07,11.88,0.54,3.39,4.0
14553,93.12,13.7,-5.24,-3.04,96.98,13.22,-1.06,1.05,2.0
14554,100.46,13.71,-4.01,-2.07,102.1,14.26,-2.51,-0.65,4.0
14555,101.2,13.59,0.08,1.25,99.7,13.68,-1.31,-0.18,4.0
14556,97.07,14.0,-0.11,1.71,96.8,14.1,-0.04,1.71,3.0
14557,96.12,14.63,-2.86,0.21,96.79,15.04,-2.02,0.92,3.0
14558,100.58,15.39,-1.39,1.61,98.8,15.59,-3.7,-0.83,4.0
14559,96.14,13.87,-1.54,0.2,95.95,13.86,-1.71,-0.04,3.0
14560,95.73,13.56,-1.53,0.85,93.69,13.46,-3.22,-0.94,2.0
14561,94.32,14.1,-2.42,0.04,95.9,13.69,-0.43,1.93,2.0
14562,93.37,11.35,-2.4,3.53,89.73,11.51,-3.5,2.21,1.0
14563,93.64,13.01,-4.22,-2.14,95.18,13.04,-2.43,-0.44,2.0
14564,96.18,13.82,-1.82,0.37,95.24,13.33,-2.75,-0.66,3.0
14565,97.82,12.81,-2.59,0.36,97.79,13.05,-2.71,0.11,3.0
14567,95.08,13.99,-3.42,-2.24,95.68,13.77,-2.55,-1.43,2.0
14568,102.51,12.1,-4.32,-1.3,104.1,12.22,-3.46,-0.57,5.0
14569,98.06,12.74,-3.09,-1.3,99.06,12.83,-1.62,0.09,3.0
14570,99.22,13.12,-3.46,-1.77,101.51,13.09,-1.21,0.42,4.0
14571,101.23,13.61,-0.96,0.8,104.24,13.71,1.92,3.61,5.0
14572,101.07,14.32,1.04,2.86,100.05,14.16,-0.03,1.72,4.0
14573,95.42,13.95,-1.43,0.55,98.15,13.84,1.32,3.21,3.0
14574,95.29,13.67,-4.88,-3.01,98.18,13.74,-1.86,-0.06,3.0
14575,98.27,14.26,-1.33,0.0,97.33,14.18,-2.08,-0.81,3.0
14576,95.48,14.18,-2.82,-1.05,94.27,13.83,-3.9,-2.2,2.0
14577,94.77,13.29,-0.39,1.16,92.07,13.26,-2.86,-1.37,2.0
14578,98.11,13.25,0.45,1.92,98.78,13.0,1.27,2.68,3.0
14580,111.89,11.37,1.09,3.99,118.1,11.75,6.74,9.52,5.0
14581,106.91,11.85,1.48,3.99,106.94,11.95,1.97,4.37,4.0
14582,95.72,12.71,-2.7,-0.86,95.67,12.62,-2.33,-0.56,3.0
14583,95.59,12.91,-3.55,-0.31,96.64,12.86,-2.06,1.05,3.0
14584,97.02,13.35,-1.37,0.57,97.21,13.14,-0.94,0.92,3.0
14585,95.51,13.56,-3.02,-1.28,96.29,13.7,-1.96,-0.29,3.0
14586,95.59,12.89,-1.32,0.49,96.85,12.76,0.5,2.24,3.0
14587,92.93,11.97,-1.08,1.93,93.45,11.37,0.34,3.23,2.0
14588,94.21,13.24,-1.22,1.03,95.65,13.05,0.81,2.96,3.0
14589,99.44,13.7,-0.97,0.58,99.16,13.93,-1.04,0.44,3.0
14590,90.82,13.23,-3.35,-1.9,91.98,12.69,-1.89,-0.5,2.0
14591,108.64,11.82,0.84,2.63,111.06,12.61,3.64,5.35,5.0
14593,95.59,14.11,-1.66,0.06,97.38,14.16,0.25,1.9,3.0
14594,94.8,13.83,-3.9,-2.61,94.85,13.83,-3.66,-2.42,3.0
14595,100.17,13.34,0.41,1.63,98.56,13.5,-0.64,0.52,3.0
14596,96.13,13.45,-0.95,0.9,95.18,13.06,-1.62,0.14,3.0
14597,91.96,13.57,-4.35,-2.58,92.11,13.25,-3.93,-2.23,2.0
14598,105.11,12.44,2.33,5.39,104.3,12.9,1.83,4.77,5.0
14599,96.74,13.48,-2.83,0.16,100.65,13.04,1.04,3.91,3.0
14600,102.17,14.15,1.39,3.94,99.47,14.64,-1.35,1.09,4.0
14601,93.7,13.66,-4.23,-1.55,92.31,13.61,-4.65,-2.08,2.0
14602,94.68,13.97,-0.73,0.91,92.24,13.76,-3.03,-1.45,2.0
14603,91.03,13.59,-6.72,-4.6,92.78,13.51,-4.88,-2.84,2.0
14604,97.91,13.35,-0.14,1.41,95.67,13.37,-1.88,-0.39,3.0
14605,99.08,14.07,-2.77,-1.14,100.11,14.44,-1.74,-0.18,3.0
14606,91.08,13.88,-5.23,-3.19,93.36,13.4,-2.82,-0.86,2.0
14607,96.25,13.25,1.15,3.0,96.8,12.92,1.89,3.66,3.0
14608,113.2,12.07,4.67,6.8,114.48,12.52,5.14,7.18,5.0
14609,92.69,13.24,-4.04,-2.51,92.48,13.0,-3.71,-2.24,2.0
14610,104.63,13.34,1.48,2.42,103.87,13.68,0.77,1.67,4.0
14611,95.79,13.03,-2.11,-0.14,94.03,12.92,-3.67,-1.78,2.0
14613,99.6,14.01,-2.17,-1.05,99.07,14.34,-2.64,-1.57,3.0
14614,104.12,13.14,-1.27,-0.31,105.03,13.66,-0.53,0.38,4.0
14616,100.92,13.96,0.35,2.18,100.45,14.4,-0.11,1.65,3.0
14617,95.26,13.63,-2.84,-1.71,95.88,13.6,-2.08,-1.0,3.0
14618,101.54,12.66,0.07,3.53,99.55,12.53,-1.31,2.01,3.0
14619,91.4,13.55,-5.34,-3.79,94.29,13.3,-2.66,-1.17,2.0
14620,94.96,12.98,-1.87,0.2,92.51,12.67,-3.94,-1.95,2.0
14621,98.68,13.59,-2.74,-1.66,100.94,13.74,-0.38,0.66,3.0
14622,99.52,13.72,-4.6,-3.01,100.77,14.23,-3.64,-2.12,3.0
14624,98.96,13.55,-3.14,-1.3,98.42,13.83,-3.88,-2.11,3.0
14625,98.21,14.01,-2.79,-1.23,96.92,14.27,-4.05,-2.55,3.0
14626,97.1,13.75,-2.87,-1.42,98.64,13.85,-1.3,0.09,3.0
14627,96.73,13.25,-1.17,0.69,94.54,12.9,-2.71,-0.92,3.0
14628,97.76,13.6,-0.78,0.63,96.61,13.69,-1.65,-0.29,3.0
14629,109.52,12.82,3.33,5.25,109.9,13.53,3.43,5.28,5.0
14630,90.34,13.38,-4.6,-3.47,90.89,12.96,-4.04,-2.95,2.0
14632,98.02,13.32,-1.05,1.05,97.08,13.07,-1.98,0.04,3.0
14633,96.68,14.03,-1.48,0.56,97.83,14.0,-0.3,1.65,3.0
14634,96.9,13.65,-2.07,0.43,95.65,13.15,-3.34,-0.94,3.0
14635,94.69,13.48,-5.35,-3.09,96.44,13.46,-3.31,-1.15,3.0
14636,95.02,13.49,-1.75,0.35,96.64,13.32,0.02,2.02,3.0
14637,93.4,13.72,-3.36,-1.7,92.55,13.41,-4.03,-2.45,2.0
14638,88.79,13.38,-7.63,-4.4,89.26,12.79,-6.7,-3.6,
14639,96.11,13.16,-2.15,-0.45,96.76,13.16,-1.07,0.55,3.0
14640,93.65,13.41,-1.89,-0.08,91.05,13.23,-4.12,-2.38,2.0
14641,99.39,13.08,-1.26,1.21,98.95,13.28,-1.52,0.86,3.0
14642,93.86,14.14,-3.81,-2.4,95.88,13.87,-1.53,-0.18,3.0
14643,96.69,13.6,-0.7,1.06,94.3,13.54,-2.47,-0.78,3.0
14644,94.49,14.27,-3.3,-1.83,95.62,14.23,-1.92,-0.51,3.0
14645,96.07,14.02,-2.91,-1.01,97.48,13.92,-1.36,0.46,3.0
14646,96.95,13.91,-2.81,-0.82,95.06,13.93,-4.84,-2.93,3.0
14647,99.54,14.03,-1.49,-0.52,99.96,14.26,-1.07,-0.15,3.0
14648,97.46,13.46,-4.43,-2.95,100.07,13.49,-1.64,-0.22,3.0
14651,94.17,13.82,-4.86,-3.57,95.91,13.95,-2.95,-1.71,2.0
14654,78.13,5.22,-3.42,3.17,80.1,4.99,-4.1,2.24,1.0
14655,93.35,13.23,-4.91,-2.33,96.56,12.96,-1.76,0.71,
14657,95.58,13.41,-1.36,0.89,95.69,12.91,-1.05,1.11,3.0
14658,96.88,13.99,-1.35,1.36,96.85,14.1,-0.92,1.67,3.0
14659,95.7,13.41,-2.73,-0.59,94.87,13.29,-3.38,-1.33,3.0
14660,96.71,13.66,0.46,1.75,94.39,13.25,-1.64,-0.41,3.0
14661,101.61,13.59,-0.59,0.62,100.06,13.96,-2.1,-0.94,4.0
14662,96.27,13.46,-2.04,-0.83,95.8,13.43,-2.0,-0.83,3.0
14664,96.83,13.13,-1.34,1.42,93.88,13.69,-3.77,-1.12,3.0
14665,97.5,13.97,0.68,2.68,98.08,13.66,1.5,3.41,3.0
14667,99.76,14.02,-1.13,2.07,97.19,14.43,-3.07,0.03,3.0
14668,99.01,13.0,-1.01,2.13,100.51,12.86,-0.08,2.94,4.0
14670,95.37,13.84,-1.1,0.42,96.14,13.67,-0.1,1.35,3.0
14672,100.23,14.58,-0.75,0.79,101.09,14.67,0.13,1.6,4.0
14673,91.99,13.51,-3.68,-1.93,92.19,13.23,-3.26,-1.59,3.0
14674,85.93,10.28,-6.25,0.1,87.68,9.97,-5.85,0.26,2.0
14675,102.18,14.63,0.31,1.98,101.47,14.71,-0.43,1.18,4.0
14676,96.86,13.66,-2.36,-0.25,96.22,13.72,-2.56,-0.53,3.0
14677,98.64,13.77,0.97,2.63,95.87,13.71,-1.63,-0.05,3.0
14679,119.72,11.12,8.95,11.58,118.43,11.65,7.65,10.18,5.0
14680,99.01,13.5,-0.58,1.57,98.75,13.33,-0.35,1.71,3.0
